areaCode,areaName,areaType,date,cumAdmissions,hospitalCases
E40000010,North West,nhsRegion,2022-03-29,105163,2239
E40000010,North West,nhsRegion,2022-03-28,104814,2212
E40000010,North West,nhsRegion,2022-03-27,104515,2157
E40000010,North West,nhsRegion,2022-03-26,104226,2026
E40000010,North West,nhsRegion,2022-03-25,103936,2027
E40000010,North West,nhsRegion,2022-03-24,103649,1932
E40000010,North West,nhsRegion,2022-03-23,103374,1896
E40000010,North West,nhsRegion,2022-03-22,103020,1836
E40000010,North West,nhsRegion,2022-03-21,102734,1761
E40000010,North West,nhsRegion,2022-03-20,102460,1704
E40000010,North West,nhsRegion,2022-03-19,102195,1633
E40000010,North West,nhsRegion,2022-03-18,101944,1625
E40000010,North West,nhsRegion,2022-03-17,101691,1579
E40000010,North West,nhsRegion,2022-03-16,101442,1577
E40000010,North West,nhsRegion,2022-03-15,101167,1542
E40000010,North West,nhsRegion,2022-03-14,100933,1514
E40000010,North West,nhsRegion,2022-03-13,100705,1456
E40000010,North West,nhsRegion,2022-03-12,100532,1396
E40000010,North West,nhsRegion,2022-03-11,100325,1371
E40000010,North West,nhsRegion,2022-03-10,100126,1350
E40000010,North West,nhsRegion,2022-03-09,99916,1329
E40000010,North West,nhsRegion,2022-03-08,99702,1308
E40000010,North West,nhsRegion,2022-03-07,99490,1286
E40000010,North West,nhsRegion,2022-03-06,99300,1212
E40000010,North West,nhsRegion,2022-03-05,99100,1213
E40000010,North West,nhsRegion,2022-03-04,98953,1192
E40000010,North West,nhsRegion,2022-03-03,98808,1183
E40000010,North West,nhsRegion,2022-03-02,98636,1208
E40000010,North West,nhsRegion,2022-03-01,98472,1210
E40000010,North West,nhsRegion,2022-02-28,98307,1219
E40000010,North West,nhsRegion,2022-02-27,98150,1178
E40000010,North West,nhsRegion,2022-02-26,98005,1204
E40000010,North West,nhsRegion,2022-02-25,97887,1243
E40000010,North West,nhsRegion,2022-02-24,97775,1256
E40000010,North West,nhsRegion,2022-02-23,97622,1301
E40000010,North West,nhsRegion,2022-02-22,97490,1315
E40000010,North West,nhsRegion,2022-02-21,97349,1378
E40000010,North West,nhsRegion,2022-02-20,97196,1252
E40000010,North West,nhsRegion,2022-02-19,97047,1321
E40000010,North West,nhsRegion,2022-02-18,96924,1227
E40000010,North West,nhsRegion,2022-02-17,96805,1403
E40000010,North West,nhsRegion,2022-02-16,96693,1437
E40000010,North West,nhsRegion,2022-02-15,96550,1487
E40000010,North West,nhsRegion,2022-02-14,96410,1509
E40000010,North West,nhsRegion,2022-02-13,96247,1484
E40000010,North West,nhsRegion,2022-02-12,96121,1488
E40000010,North West,nhsRegion,2022-02-11,95998,1519
E40000010,North West,nhsRegion,2022-02-10,95859,1562
E40000010,North West,nhsRegion,2022-02-09,95692,1647
E40000010,North West,nhsRegion,2022-02-08,95531,1714
E40000010,North West,nhsRegion,2022-02-07,95383,1730
E40000010,North West,nhsRegion,2022-02-06,95189,1724
E40000010,North West,nhsRegion,2022-02-05,95034,1708
E40000010,North West,nhsRegion,2022-02-04,94882,1810
E40000010,North West,nhsRegion,2022-02-03,94703,1898
E40000010,North West,nhsRegion,2022-02-02,94575,1940
E40000010,North West,nhsRegion,2022-02-01,94361,2060
E40000010,North West,nhsRegion,2022-01-31,94126,2241
E40000010,North West,nhsRegion,2022-01-30,93915,2198
E40000010,North West,nhsRegion,2022-01-29,93736,2045
E40000010,North West,nhsRegion,2022-01-28,93548,2430
E40000010,North West,nhsRegion,2022-01-27,93378,2476
E40000010,North West,nhsRegion,2022-01-26,93183,2546
E40000010,North West,nhsRegion,2022-01-25,92946,2475
E40000010,North West,nhsRegion,2022-01-24,92702,2681
E40000010,North West,nhsRegion,2022-01-23,92450,2684
E40000010,North West,nhsRegion,2022-01-22,92232,2708
E40000010,North West,nhsRegion,2022-01-21,92045,2773
E40000010,North West,nhsRegion,2022-01-20,91802,2856
E40000010,North West,nhsRegion,2022-01-19,91516,2949
E40000010,North West,nhsRegion,2022-01-18,91207,2968
E40000010,North West,nhsRegion,2022-01-17,90922,3092
E40000010,North West,nhsRegion,2022-01-16,90612,3043
E40000010,North West,nhsRegion,2022-01-15,90317,3086
E40000010,North West,nhsRegion,2022-01-14,90026,3155
E40000010,North West,nhsRegion,2022-01-13,89758,3144
E40000010,North West,nhsRegion,2022-01-12,89407,3156
E40000010,North West,nhsRegion,2022-01-11,89021,3129
E40000010,North West,nhsRegion,2022-01-10,88620,3206
E40000010,North West,nhsRegion,2022-01-09,88213,3004
E40000010,North West,nhsRegion,2022-01-08,87851,2904
E40000010,North West,nhsRegion,2022-01-07,87468,2899
E40000010,North West,nhsRegion,2022-01-06,87138,2879
E40000010,North West,nhsRegion,2022-01-05,86767,2788
E40000010,North West,nhsRegion,2022-01-04,86380,2618
E40000010,North West,nhsRegion,2022-01-03,86003,2384
E40000010,North West,nhsRegion,2022-01-02,85524,1965
E40000010,North West,nhsRegion,2022-01-01,85162,2084
E40000010,North West,nhsRegion,2021-12-31,84809,1942
E40000010,North West,nhsRegion,2021-12-30,84483,1708
E40000010,North West,nhsRegion,2021-12-29,84090,1530
E40000010,North West,nhsRegion,2021-12-28,83686,1392
E40000010,North West,nhsRegion,2021-12-27,83381,1226
E40000010,North West,nhsRegion,2021-12-26,83121,945
E40000010,North West,nhsRegion,2021-12-25,82908,901
E40000010,North West,nhsRegion,2021-12-24,82722,1008
E40000010,North West,nhsRegion,2021-12-23,82571,992
E40000010,North West,nhsRegion,2021-12-22,82398,983
E40000010,North West,nhsRegion,2021-12-21,82225,909
E40000010,North West,nhsRegion,2021-12-20,82039,891
E40000010,North West,nhsRegion,2021-12-19,81894,878
E40000010,North West,nhsRegion,2021-12-18,81769,859
E40000010,North West,nhsRegion,2021-12-17,81671,859
E40000010,North West,nhsRegion,2021-12-16,81574,848
E40000010,North West,nhsRegion,2021-12-15,81469,856
E40000010,North West,nhsRegion,2021-12-14,81369,846
E40000010,North West,nhsRegion,2021-12-13,81260,852
E40000010,North West,nhsRegion,2021-12-12,81162,830
E40000010,North West,nhsRegion,2021-12-11,81059,806
E40000010,North West,nhsRegion,2021-12-10,80956,829
E40000010,North West,nhsRegion,2021-12-09,80883,832
E40000010,North West,nhsRegion,2021-12-08,80794,811
E40000010,North West,nhsRegion,2021-12-07,80690,818
E40000010,North West,nhsRegion,2021-12-06,80608,796
E40000010,North West,nhsRegion,2021-12-05,80517,812
E40000010,North West,nhsRegion,2021-12-04,80434,764
E40000010,North West,nhsRegion,2021-12-03,80349,784
E40000010,North West,nhsRegion,2021-12-02,80283,797
E40000010,North West,nhsRegion,2021-12-01,80196,802
E40000010,North West,nhsRegion,2021-11-30,80108,838
E40000010,North West,nhsRegion,2021-11-29,80028,834
E40000010,North West,nhsRegion,2021-11-28,79944,829
E40000010,North West,nhsRegion,2021-11-27,79872,822
E40000010,North West,nhsRegion,2021-11-26,79803,852
E40000010,North West,nhsRegion,2021-11-25,79714,853
E40000010,North West,nhsRegion,2021-11-24,79626,876
E40000010,North West,nhsRegion,2021-11-23,79538,891
E40000010,North West,nhsRegion,2021-11-22,79448,905
E40000010,North West,nhsRegion,2021-11-21,79372,891
E40000010,North West,nhsRegion,2021-11-20,79289,889
E40000010,North West,nhsRegion,2021-11-19,79211,909
E40000010,North West,nhsRegion,2021-11-18,79117,939
E40000010,North West,nhsRegion,2021-11-17,79037,957
E40000010,North West,nhsRegion,2021-11-16,78927,968
E40000010,North West,nhsRegion,2021-11-15,78811,1024
E40000010,North West,nhsRegion,2021-11-14,78714,1011
E40000010,North West,nhsRegion,2021-11-13,78627,1006
E40000010,North West,nhsRegion,2021-11-12,78520,1034
E40000010,North West,nhsRegion,2021-11-11,78426,1039
E40000010,North West,nhsRegion,2021-11-10,78324,1062
E40000010,North West,nhsRegion,2021-11-09,78200,1074
E40000010,North West,nhsRegion,2021-11-08,78086,1115
E40000010,North West,nhsRegion,2021-11-07,77972,1087
E40000010,North West,nhsRegion,2021-11-06,77870,1087
E40000010,North West,nhsRegion,2021-11-05,77762,1086
E40000010,North West,nhsRegion,2021-11-04,77649,1119
E40000010,North West,nhsRegion,2021-11-03,77528,1139
E40000010,North West,nhsRegion,2021-11-02,77407,1151
E40000010,North West,nhsRegion,2021-11-01,77277,1152
E40000010,North West,nhsRegion,2021-10-31,77146,1128
E40000010,North West,nhsRegion,2021-10-30,77017,1098
E40000010,North West,nhsRegion,2021-10-29,76895,1086
E40000010,North West,nhsRegion,2021-10-28,76751,1097
E40000010,North West,nhsRegion,2021-10-27,76632,1082
E40000010,North West,nhsRegion,2021-10-26,76501,1048
E40000010,North West,nhsRegion,2021-10-25,76367,1044
E40000010,North West,nhsRegion,2021-10-24,76228,1012
E40000010,North West,nhsRegion,2021-10-23,76109,993
E40000010,North West,nhsRegion,2021-10-22,76009,990
E40000010,North West,nhsRegion,2021-10-21,75860,977
E40000010,North West,nhsRegion,2021-10-20,75739,958
E40000010,North West,nhsRegion,2021-10-19,75581,913
E40000010,North West,nhsRegion,2021-10-18,75460,919
E40000010,North West,nhsRegion,2021-10-17,75328,891
E40000010,North West,nhsRegion,2021-10-16,75202,834
E40000010,North West,nhsRegion,2021-10-15,75112,825
E40000010,North West,nhsRegion,2021-10-14,74980,830
E40000010,North West,nhsRegion,2021-10-13,74871,827
E40000010,North West,nhsRegion,2021-10-12,74765,757
E40000010,North West,nhsRegion,2021-10-11,74649,808
E40000010,North West,nhsRegion,2021-10-10,74547,788
E40000010,North West,nhsRegion,2021-10-09,74462,772
E40000010,North West,nhsRegion,2021-10-08,74379,779
E40000010,North West,nhsRegion,2021-10-07,74302,779
E40000010,North West,nhsRegion,2021-10-06,74215,803
E40000010,North West,nhsRegion,2021-10-05,74122,814
E40000010,North West,nhsRegion,2021-10-04,74034,773
E40000010,North West,nhsRegion,2021-10-03,73941,744
E40000010,North West,nhsRegion,2021-10-02,73844,788
E40000010,North West,nhsRegion,2021-10-01,73745,786
E40000010,North West,nhsRegion,2021-09-30,73658,793
E40000010,North West,nhsRegion,2021-09-29,73559,834
E40000010,North West,nhsRegion,2021-09-28,73458,858
E40000010,North West,nhsRegion,2021-09-27,73364,870
E40000010,North West,nhsRegion,2021-09-26,73274,788
E40000010,North West,nhsRegion,2021-09-25,73199,825
E40000010,North West,nhsRegion,2021-09-24,73105,829
E40000010,North West,nhsRegion,2021-09-23,73008,845
E40000010,North West,nhsRegion,2021-09-22,72925,850
E40000010,North West,nhsRegion,2021-09-21,72842,859
E40000010,North West,nhsRegion,2021-09-20,72730,913
E40000010,North West,nhsRegion,2021-09-19,72637,888
E40000010,North West,nhsRegion,2021-09-18,72542,916
E40000010,North West,nhsRegion,2021-09-17,72451,955
E40000010,North West,nhsRegion,2021-09-16,72369,958
E40000010,North West,nhsRegion,2021-09-15,72273,972
E40000010,North West,nhsRegion,2021-09-14,72137,933
E40000010,North West,nhsRegion,2021-09-13,72028,973
E40000010,North West,nhsRegion,2021-09-12,71936,887
E40000010,North West,nhsRegion,2021-09-11,71845,902
E40000010,North West,nhsRegion,2021-09-10,71751,983
E40000010,North West,nhsRegion,2021-09-09,71646,933
E40000010,North West,nhsRegion,2021-09-08,71499,943
E40000010,North West,nhsRegion,2021-09-07,71342,967
E40000010,North West,nhsRegion,2021-09-06,71234,966
E40000010,North West,nhsRegion,2021-09-05,71115,962
E40000010,North West,nhsRegion,2021-09-04,71006,938
E40000010,North West,nhsRegion,2021-09-03,70907,975
E40000010,North West,nhsRegion,2021-09-02,70798,962
E40000010,North West,nhsRegion,2021-09-01,70670,924
E40000010,North West,nhsRegion,2021-08-31,70554,949
E40000010,North West,nhsRegion,2021-08-30,70433,903
E40000010,North West,nhsRegion,2021-08-29,70318,882
E40000010,North West,nhsRegion,2021-08-28,70228,854
E40000010,North West,nhsRegion,2021-08-27,70127,864
E40000010,North West,nhsRegion,2021-08-26,70008,889
E40000010,North West,nhsRegion,2021-08-25,69925,898
E40000010,North West,nhsRegion,2021-08-24,69812,922
E40000010,North West,nhsRegion,2021-08-23,69690,937
E40000010,North West,nhsRegion,2021-08-22,69583,880
E40000010,North West,nhsRegion,2021-08-21,69458,862
E40000010,North West,nhsRegion,2021-08-20,69346,895
E40000010,North West,nhsRegion,2021-08-19,69242,882
E40000010,North West,nhsRegion,2021-08-18,69121,904
E40000010,North West,nhsRegion,2021-08-17,69001,849
E40000010,North West,nhsRegion,2021-08-16,68876,835
E40000010,North West,nhsRegion,2021-08-15,68754,813
E40000010,North West,nhsRegion,2021-08-14,68635,795
E40000010,North West,nhsRegion,2021-08-13,68533,815
E40000010,North West,nhsRegion,2021-08-12,68421,799
E40000010,North West,nhsRegion,2021-08-11,68308,824
E40000010,North West,nhsRegion,2021-08-10,68210,864
E40000010,North West,nhsRegion,2021-08-09,68079,863
E40000010,North West,nhsRegion,2021-08-08,67971,827
E40000010,North West,nhsRegion,2021-08-07,67866,816
E40000010,North West,nhsRegion,2021-08-06,67756,818
E40000010,North West,nhsRegion,2021-08-05,67652,826
E40000010,North West,nhsRegion,2021-08-04,67543,840
E40000010,North West,nhsRegion,2021-08-03,67427,863
E40000010,North West,nhsRegion,2021-08-02,67335,888
E40000010,North West,nhsRegion,2021-08-01,67219,864
E40000010,North West,nhsRegion,2021-07-31,67109,828
E40000010,North West,nhsRegion,2021-07-30,67021,870
E40000010,North West,nhsRegion,2021-07-29,66904,862
E40000010,North West,nhsRegion,2021-07-28,66769,872
E40000010,North West,nhsRegion,2021-07-27,66632,897
E40000010,North West,nhsRegion,2021-07-26,66514,871
E40000010,North West,nhsRegion,2021-07-25,66398,879
E40000010,North West,nhsRegion,2021-07-24,66275,827
E40000010,North West,nhsRegion,2021-07-23,66144,830
E40000010,North West,nhsRegion,2021-07-22,66014,835
E40000010,North West,nhsRegion,2021-07-21,65888,819
E40000010,North West,nhsRegion,2021-07-20,65764,807
E40000010,North West,nhsRegion,2021-07-19,65630,800
E40000010,North West,nhsRegion,2021-07-18,65489,786
E40000010,North West,nhsRegion,2021-07-17,65379,754
E40000010,North West,nhsRegion,2021-07-16,65281,794
E40000010,North West,nhsRegion,2021-07-15,65179,788
E40000010,North West,nhsRegion,2021-07-14,65059,771
E40000010,North West,nhsRegion,2021-07-13,64949,772
E40000010,North West,nhsRegion,2021-07-12,64826,738
E40000010,North West,nhsRegion,2021-07-11,64721,703
E40000010,North West,nhsRegion,2021-07-10,64617,655
E40000010,North West,nhsRegion,2021-07-09,64511,648
E40000010,North West,nhsRegion,2021-07-08,64403,596
E40000010,North West,nhsRegion,2021-07-07,64295,600
E40000010,North West,nhsRegion,2021-07-06,64192,570
E40000010,North West,nhsRegion,2021-07-05,64090,561
E40000010,North West,nhsRegion,2021-07-04,63976,524
E40000010,North West,nhsRegion,2021-07-03,63896,506
E40000010,North West,nhsRegion,2021-07-02,63816,514
E40000010,North West,nhsRegion,2021-07-01,63733,498
E40000010,North West,nhsRegion,2021-06-30,63657,489
E40000010,North West,nhsRegion,2021-06-29,63576,479
E40000010,North West,nhsRegion,2021-06-28,63505,498
E40000010,North West,nhsRegion,2021-06-27,63430,466
E40000010,North West,nhsRegion,2021-06-26,63368,442
E40000010,North West,nhsRegion,2021-06-25,63303,429
E40000010,North West,nhsRegion,2021-06-24,63242,444
E40000010,North West,nhsRegion,2021-06-23,63185,437
E40000010,North West,nhsRegion,2021-06-22,63125,445
E40000010,North West,nhsRegion,2021-06-21,63083,436
E40000010,North West,nhsRegion,2021-06-20,63019,412
E40000010,North West,nhsRegion,2021-06-19,62977,384
E40000010,North West,nhsRegion,2021-06-18,62924,411
E40000010,North West,nhsRegion,2021-06-17,62859,388
E40000010,North West,nhsRegion,2021-06-16,62791,379
E40000010,North West,nhsRegion,2021-06-15,62736,349
E40000010,North West,nhsRegion,2021-06-14,62678,328
E40000010,North West,nhsRegion,2021-06-13,62606,323
E40000010,North West,nhsRegion,2021-06-12,62540,300
E40000010,North West,nhsRegion,2021-06-11,62483,272
E40000010,North West,nhsRegion,2021-06-10,62432,271
E40000010,North West,nhsRegion,2021-06-09,62369,256
E40000010,North West,nhsRegion,2021-06-08,62319,246
E40000010,North West,nhsRegion,2021-06-07,62276,245
E40000010,North West,nhsRegion,2021-06-06,62233,223
E40000010,North West,nhsRegion,2021-06-05,62188,210
E40000010,North West,nhsRegion,2021-06-04,62145,202
E40000010,North West,nhsRegion,2021-06-03,62115,192
E40000010,North West,nhsRegion,2021-06-02,62083,196
E40000010,North West,nhsRegion,2021-06-01,62045,184
E40000010,North West,nhsRegion,2021-05-31,62014,184
E40000010,North West,nhsRegion,2021-05-30,61995,171
E40000010,North West,nhsRegion,2021-05-29,61970,170
E40000010,North West,nhsRegion,2021-05-28,61957,173
E40000010,North West,nhsRegion,2021-05-27,61932,173
E40000010,North West,nhsRegion,2021-05-26,61911,166
E40000010,North West,nhsRegion,2021-05-25,61884,174
E40000010,North West,nhsRegion,2021-05-24,61860,174
E40000010,North West,nhsRegion,2021-05-23,61829,158
E40000010,North West,nhsRegion,2021-05-22,61807,158
E40000010,North West,nhsRegion,2021-05-21,61793,153
E40000010,North West,nhsRegion,2021-05-20,61771,155
E40000010,North West,nhsRegion,2021-05-19,61752,151
E40000010,North West,nhsRegion,2021-05-18,61734,142
E40000010,North West,nhsRegion,2021-05-17,61715,152
E40000010,North West,nhsRegion,2021-05-16,61702,149
E40000010,North West,nhsRegion,2021-05-15,61686,152
E40000010,North West,nhsRegion,2021-05-14,61673,151
E40000010,North West,nhsRegion,2021-05-13,61655,152
E40000010,North West,nhsRegion,2021-05-12,61632,158
E40000010,North West,nhsRegion,2021-05-11,61615,159
E40000010,North West,nhsRegion,2021-05-10,61600,163
E40000010,North West,nhsRegion,2021-05-09,61584,164
E40000010,North West,nhsRegion,2021-05-08,61571,172
E40000010,North West,nhsRegion,2021-05-07,61560,177
E40000010,North West,nhsRegion,2021-05-06,61549,166
E40000010,North West,nhsRegion,2021-05-05,61538,178
E40000010,North West,nhsRegion,2021-05-04,61519,203
E40000010,North West,nhsRegion,2021-05-03,61507,181
E40000010,North West,nhsRegion,2021-05-02,61481,172
E40000010,North West,nhsRegion,2021-05-01,61465,178
E40000010,North West,nhsRegion,2021-04-30,61455,188
E40000010,North West,nhsRegion,2021-04-29,61445,196
E40000010,North West,nhsRegion,2021-04-28,61433,196
E40000010,North West,nhsRegion,2021-04-27,61415,202
E40000010,North West,nhsRegion,2021-04-26,61397,217
E40000010,North West,nhsRegion,2021-04-25,61387,215
E40000010,North West,nhsRegion,2021-04-24,61374,216
E40000010,North West,nhsRegion,2021-04-23,61363,229
E40000010,North West,nhsRegion,2021-04-22,61350,236
E40000010,North West,nhsRegion,2021-04-21,61333,247
E40000010,North West,nhsRegion,2021-04-20,61313,264
E40000010,North West,nhsRegion,2021-04-19,61300,281
E40000010,North West,nhsRegion,2021-04-18,61284,275
